Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.131.26-10.200.7.4-49235-3128-6,10.200.7.4,3128,192.168.131.26,49235,6,26/04/201711:11:28,229,2,0,12,0,6,6,6,0,0,0,0,0,52401.74672,8733.624454,229,0,229,229,229,229,0,229,229,0,0,0,0,0,0,0,0,0,40,0,8733.624454,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,379,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.17-10.200.7.7-53335-3128-6,192.168.10.17,53335,10.200.7.7,3128,6,26/04/201711:11:27,1512136,13,30,1486,18628,257,0,114.3076923,123.9713573,4216,0,620.9333333,1238.910226,13301.7136,28.43659565,36003.2381,115759.9051,693921,0,1512136,126011.3333,213684.4548,693921,0,618048,21312,49897.23387,156920,0,0,0,0,0,284,648,8.597110313,19.83948534,0,4216,457.1363636,1048.124029,1098563.981,0,0,0,1,0,0,0,0,2,467.7674419,114.3076923,620.9333333,284,0,0,0,0,0,0,13,1486,30,18628,8192,557,11,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
172.217.29.65-10.200.7.217-443-53632-6,10.200.7.217,53632,172.217.29.65,443,6,26/04/201711:11:27,1443717,20,15,700,9200,242,0,35,85.51577263,2798,0,613.3333333,858.23895,6857.299595,24.24297837,42462.26471,157400.4249,895269,0,1443717,75985.10526,206810.1542,895269,0,395636,28259.71429,72939.72292,233753,0,0,0,0,0,656,496,13.8531305,10.38984787,0,2798,275,618.654069,382732.8571,0,0,0,1,0,0,0,0,0,282.8571429,35,613.3333333,656,0,0,0,0,0,0,20,700,15,9200,14600,349,3,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.220.177-10.200.7.6-63605-3128-6,192.168.220.177,63605,10.200.7.6,3128,6,26/04/201711:11:21,7003133,12,66,3559,26807,891,0,296.5833333,385.6619948,2672,0,406.1666667,587.7874441,4336.059304,11.13787215,90949.77922,387397.9381,3069195,0,6628582,602598.3636,890367.8492,3069195,542,7003110,107740.1538,420049.8387,3069600,0,0,0,0,0,252,1380,1.713518792,9.424353357,0,2672,384.3797468,558.8997503,312368.9309,0,0,0,1,0,0,0,0,5,389.3076923,296.5833333,406.1666667,252,0,0,0,0,0,0,12,3559,66,26807,65535,453,11,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.220.177-10.200.7.6-63605-3128-6,192.168.220.177,63605,10.200.7.6,3128,6,26/04/201711:11:28,46,1,1,6,6,6,6,6,0,6,6,6,0,260869.5652,43478.26087,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1019,453,0,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.10.47-10.200.7.6-51872-3128-6,192.168.10.47,51872,10.200.7.6,3128,6,26/04/201711:11:28,6364,3,12,232,3664,226,0,77.33333333,128.784057,3628,0,305.3333333,1046.372898,612193.5889,2357.008171,454.5714286,948.1456975,3496,0,4812,2406,1541.492783,3496,1316,6239,567.1818182,1409.174639,4721,0,0,0,0,0,72,300,471.4016342,1885.606537,0,3628,243.5,904.2505552,817669.0667,0,0,0,1,0,0,0,0,4,259.7333333,77.33333333,305.3333333,72,0,0,0,0,0,0,3,232,12,3664,8192,245,2,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.10.47-10.200.7.6-51872-3128-6,10.200.7.6,3128,192.168.10.47,51872,6,26/04/201711:11:28,3,4,0,6554,0,2920,6,1638.5,1240.904375,0,0,0,0,2184666667,1333333.333,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,80,0,1333333.333,0,6,2920,1602.8,1077.615516,1161255.2,0,0,0,0,1,0,0,0,0,2003.5,1638.5,0,80,0,0,0,0,0,0,4,6554,0,0,245,-1,3,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.47-10.200.7.6-51872-3128-6,10.200.7.6,3128,192.168.10.47,51872,6,26/04/201711:11:28,1,2,0,714,0,708,6,357,496.3889604,0,0,0,0,7.14E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2.00E+06,0,6,708,474,405.299889,164268,0,1,0,0,1,0,0,0,0,711,357,0,40,0,0,0,0,0,0,2,714,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.47-10.200.7.6-51872-3128-6,10.200.7.6,3128,192.168.10.47,51872,6,26/04/201711:11:28,55,4,0,5094,0,2168,6,1273.5,908.5246282,0,0,0,0,92618181.82,72727.27273,18.33333333,31.75426481,55,0,55,18.33333333,31.75426481,55,0,0,0,0,0,0,0,0,0,0,80,0,72727.27273,0,6,2168,1310.8,791.2137511,626019.2,0,0,0,0,1,0,0,0,0,1638.5,1273.5,0,80,0,0,0,0,0,0,4,5094,0,0,245,-1,3,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.3-10.200.7.8-50686-3128-6,192.168.32.3,50686,10.200.7.8,3128,6,26/04/201711:11:28,193873,6,10,1502,815,751,0,250.3333333,387.8147324,815,0,81.5,257.7256293,11951.12264,82.52825303,12924.86667,49864.48758,193174,0,455,91,153.4812692,355,0,193629,21514.33333,64372.51762,193174,0,0,0,0,0,216,352,30.94809489,51.58015814,0,815,136.2941176,303.7714529,92277.09559,0,0,0,1,0,0,0,0,1,144.8125,250.3333333,81.5,216,0,0,0,0,0,0,6,1502,10,815,65535,500,2,32,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.32.3-10.200.7.8-50686-3128-6,10.200.7.8,3128,192.168.32.3,50686,6,26/04/201711:11:28,1,2,0,815,0,815,0,407.5,576.2920267,0,0,0,0,8.15E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2.00E+06,0,0,815,543.3333333,470.5404694,221408.3333,0,1,0,0,1,0,0,0,0,815,407.5,0,64,0,0,0,0,0,0,2,815,0,0,500,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.3-10.200.7.8-50686-3128-6,10.200.7.8,3128,192.168.32.3,50686,6,26/04/201711:11:28,1,2,0,815,0,815,0,407.5,576.2920267,0,0,0,0,8.15E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2.00E+06,0,0,815,543.3333333,470.5404694,221408.3333,0,1,0,0,1,0,0,0,0,815,407.5,0,64,0,0,0,0,0,0,2,815,0,0,500,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.3-10.200.7.8-50686-3128-6,10.200.7.8,3128,192.168.32.3,50686,6,26/04/201711:11:28,1,2,0,815,0,815,0,407.5,576.2920267,0,0,0,0,8.15E+08,2.00E+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2.00E+06,0,0,815,543.3333333,470.5404694,221408.3333,0,1,0,0,1,0,0,0,0,815,407.5,0,64,0,0,0,0,0,0,2,815,0,0,500,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.58-10.200.7.8-50391-3128-6,172.19.1.58,50391,10.200.7.8,3128,6,26/04/201711:11:26,2669535,131,398,378,701201,6,0,2.885496183,3.009321982,5840,0,1761.811558,783.001679,262809.4406,198.1618522,5055.9375,43308.28977,803226,0,2669535,20534.88462,94186.1064,854897,0,2661655,6704.420655,50036.18961,806309,0,0,0,0,0,3492,7996,49.0722167,149.0896355,0,5840,1323.733962,1019.729496,1039848.245,0,0,0,1,0,0,0,0,3,1326.236295,2.885496183,1761.811558,3492,0,0,0,0,0,0,131,378,398,701201,8192,490,63,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.10.17-10.200.7.7-53334-3128-6,192.168.10.17,53334,10.200.7.7,3128,6,26/04/201711:11:27,1585137,66,165,4026,211750,952,0,61,172.6910982,5840,0,1283.333333,1174.107224,136124.5116,145.7287288,6891.9,44811.1881,593194,0,1585137,24386.72308,85106.82319,593375,0,991715,6047.042683,26771.95435,201461,0,0,0,0,0,1344,3348,41.63677966,104.0919492,0,5840,930.0689655,1138.31701,1295765.614,0,0,0,1,0,0,0,0,2,934.0952381,61,1283.333333,1344,0,0,0,0,0,0,66,4026,165,211750,8192,617,64,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.17-10.200.7.7-53330-3128-6,192.168.10.17,53330,10.200.7.7,3128,6,26/04/201711:11:22,6415306,107,211,7282,287648,955,0,68.05607477,182.3988907,7300,0,1363.260664,1302.693899,45972.86552,49.56895275,20237.55836,179950.2162,2809678,0,6415306,60521.75472,314003.4656,2847281,0,3605226,17167.74286,107851.254,1446389,0,0,0,0,0,2164,4412,16.67886146,32.89009129,0,7300,924.5454545,1228.407904,1508985.978,0,0,0,1,0,0,0,0,1,927.4528302,68.05607477,1363.260664,2164,0,0,0,0,0,0,107,7282,211,287648,8192,796,105,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.17-10.200.7.7-53333-3128-6,192.168.10.17,53333,10.200.7.7,3128,6,26/04/201711:11:26,2285965,17,49,4088,9228,1460,0,240.4705882,470.211803,1132,0,188.3265306,375.4000859,5825.111058,28.87183312,35168.69231,197274.4594,1573668,0,2285965,142872.8125,395455.2432,1574617,0,711875,14830.72917,42330.1906,153120,0,0,0,0,0,364,1028,7.436684289,21.43514883,0,1460,198.7462687,396.5077225,157218.374,0,0,0,1,0,0,0,0,2,201.7575758,240.4705882,188.3265306,364,0,0,0,0,0,0,17,4088,49,9228,8192,706,15,20,0,0,0,0,0,0,0,0,BENIGN,122,GMAIL
192.168.10.17-10.200.7.7-53332-3128-6,192.168.10.17,53332,10.200.7.7,3128,6,26/04/201711:11:24,4116218,29,62,5058,9468,1460,0,174.4137931,366.6868572,2920,0,152.7096774,463.3029808,3528.967611,22.10767263,45735.75556,352278.4995,3337586,0,4116218,147007.7857,628363.7519,3338355,0,778394,12760.55738,37417.82134,164714,0,0,0,0,0,604,1288,7.045302265,15.06237036,0,2920,157.8913043,430.8565314,185637.3507,0,0,0,1,0,0,0,0,2,159.6263736,174.4137931,152.7096774,604,0,0,0,0,0,0,29,5058,62,9468,8192,740,27,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
172.217.29.65-10.200.7.217-443-59250-6,10.200.7.217,59250,172.217.29.65,443,6,26/04/201711:11:27,1542661,71,86,1205,100872,242,0,16.97183099,55.55588482,2836,0,1172.930233,816.4907087,66169.43061,101.7721975,9888.852564,43696.93028,437625,0,1542661,22038.01429,79083.40842,594507,0,953889,11222.22353,35250.51435,167441,0,0,0,0,0,2288,2768,46.02436958,55.74782794,0,2836,646.056962,834.2608632,695991.1878,0,0,0,1,0,0,0,0,1,650.1719745,16.97183099,1172.930233,2288,0,0,0,0,0,0,71,1205,86,100872,14600,363,10,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.231-10.200.7.217-443-50259-6,10.200.7.217,50259,179.1.4.231,443,6,26/04/201711:11:22,6250147,97,130,4564,152440,955,0,47.05154639,148.7584991,4096,0,1172.615385,983.4517237,25120.04918,36.31914577,27655.5177,214295.9872,2798187,0,6250147,65105.69792,332996.5463,2848294,0,3441669,26679.60465,146733.4632,1446033,0,0,0,0,0,3192,4176,15.51963498,20.7995108,0,4096,688.6140351,933.3359666,871116.0266,0,0,0,1,0,0,0,0,1,691.6475771,47.05154639,1172.615385,3192,0,0,0,0,0,0,97,4564,130,152440,14600,303,24,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
172.217.29.69-10.200.7.217-443-37062-6,10.200.7.217,37062,172.217.29.69,443,6,26/04/201711:11:26,2276338,30,28,3354,10061,1368,0,111.8,345.4416863,1418,0,359.3214286,560.0667324,5893.237296,25.47952018,39935.75439,191180.0425,1424633,0,2276338,78494.41379,292608.373,1575252,0,701086,25966.14815,59521.61789,196629,0,0,0,0,0,976,912,13.17906216,12.30045802,0,1418,227.3728814,471.0532915,221891.2034,0,0,0,1,0,0,0,0,0,231.2931034,111.8,359.3214286,976,0,0,0,0,0,0,30,3354,28,10061,14600,367,10,32,0,0,0,0,0,0,0,0,BENIGN,122,GMAIL
172.217.29.45-10.200.7.217-443-49917-6,10.200.7.217,49917,172.217.29.45,443,6,26/04/201711:11:24,4100510,26,25,2768,4610,1368,0,106.4615385,273.7267588,1418,0,184.4,339.9093016,1799.288381,12.43747729,82010.2,449990.0111,3186920,0,4100510,164020.4,663457.4714,3338752,0,760676,31694.83333,61088.76418,166132,0,0,0,0,0,848,808,6.340674697,6.096802593,0,1418,141.8846154,304.9919095,93020.06486,0,0,0,1,0,0,0,0,0,144.6666667,106.4615385,184.4,848,0,0,0,0,0,0,26,2768,25,4610,14600,413,9,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.17-10.200.7.7-53334-3128-6,192.168.10.17,53334,10.200.7.7,3128,6,26/04/201711:11:28,1309,1,1,6,6,6,6,6,0,6,6,6,0,9167.303285,1527.883881,1309,0,1309,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,763.9419404,763.9419404,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4380,617,0,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.17-10.200.7.7-53330-3128-6,192.168.10.17,53330,10.200.7.7,3128,6,26/04/201711:11:28,1309,1,1,6,6,6,6,6,0,6,6,6,0,9167.303285,1527.883881,1309,0,1309,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,763.9419404,763.9419404,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,12410,796,0,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.17-10.200.7.7-53333-3128-6,192.168.10.17,53333,10.200.7.7,3128,6,26/04/201711:11:28,1147,1,1,6,6,6,6,6,0,6,6,6,0,10462.07498,1743.679163,1147,0,1147,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,871.8395815,871.8395815,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4097,706,0,20,0,0,0,0,0,0,0,0,BENIGN,122,GMAIL
192.168.10.17-10.200.7.7-53332-3128-6,192.168.10.17,53332,10.200.7.7,3128,6,26/04/201711:11:28,773,1,1,6,6,6,6,6,0,6,6,6,0,15523.93273,2587.322122,773,0,773,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1293.661061,1293.661061,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,4370,740,0,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.17-10.200.7.7-53333-3128-6,10.200.7.7,3128,192.168.10.17,53333,6,26/04/201711:11:28,85,2,0,12,0,6,6,6,0,0,0,0,0,141176.4706,23529.41176,85,0,85,85,85,85,0,85,85,0,0,0,0,0,0,0,0,0,40,0,23529.41176,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,706,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.17-10.200.7.7-53332-3128-6,10.200.7.7,3128,192.168.10.17,53332,6,26/04/201711:11:28,85,2,0,12,0,6,6,6,0,0,0,0,0,141176.4706,23529.41176,85,0,85,85,85,85,0,85,85,0,0,0,0,0,0,0,0,0,40,0,23529.41176,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,740,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.17-10.200.7.7-53330-3128-6,10.200.7.7,3128,192.168.10.17,53330,6,26/04/201711:11:28,87,2,0,12,0,6,6,6,0,0,0,0,0,137931.0345,22988.50575,87,0,87,87,87,87,0,87,87,0,0,0,0,0,0,0,0,0,40,0,22988.50575,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,796,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.17-10.200.7.7-53334-3128-6,10.200.7.7,3128,192.168.10.17,53334,6,26/04/201711:11:28,322,2,0,12,0,6,6,6,0,0,0,0,0,37267.08075,6211.180124,322,0,322,322,322,322,0,322,322,0,0,0,0,0,0,0,0,0,40,0,6211.180124,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,617,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.251-10.200.7.194-443-43965-6,10.200.7.194,43965,179.1.4.251,443,6,26/04/201711:11:22,6128660,30,32,8079,2813,2896,0,269.3,612.3262118,509,0,87.90625,153.6339091,1777.223732,10.11640391,100469.8361,415148.5363,2710347,0,6128660,211333.1034,600480.6795,2750565,0,4383506,141403.4194,507186.9964,2750572,0,0,0,0,0,968,1032,4.895034151,5.221369761,0,2896,172.8888889,442.5897434,195885.681,0,0,0,1,0,0,0,0,1,175.6774194,269.3,87.90625,968,0,0,0,0,0,0,30,8079,32,2813,14600,527,20,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.171.15-10.200.7.4-54516-3128-6,10.200.7.4,3128,192.168.171.15,54516,6,26/04/201711:11:22,6130151,126,0,15422,0,1088,0,122.3968254,241.1345875,0,0,0,0,2515.761847,20.55414296,49041.208,296294.817,2713593,0,6130151,49041.208,296294.817,2713593,0,0,0,0,0,0,0,0,0,0,2568,0,20.55414296,0,0,1088,121.4330709,240.4212438,57802.37445,0,0,0,1,1,0,0,0,0,122.3968254,122.3968254,0,2568,0,0,0,0,0,0,126,15422,0,0,14600,-1,122,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.171.15-10.200.7.4-54516-3128-6,10.200.7.4,3128,192.168.171.15,54516,6,26/04/201711:11:28,14,2,0,12,0,6,6,6,0,0,0,0,0,857142.8571,142857.1429,14,0,14,14,14,14,0,14,14,0,0,0,0,0,0,0,0,0,40,0,142857.1429,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,660,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.231-10.200.7.217-443-50259-6,10.200.7.217,50259,179.1.4.231,443,6,26/04/201711:11:28,9892,1,1,0,0,0,0,0,0,0,0,0,0,0,202.1835827,9892,0,9892,9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,101.0917913,101.0917913,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2316,303,0,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.32.3-10.200.7.8-50682-3128-6,192.168.32.3,50682,10.200.7.8,3128,6,26/04/201711:11:28,238700,9,25,8084,7622,1448,0,898.2222222,552.4046926,2896,0,304.88,692.2181328,65798.07289,142.438207,7233.333333,28538.38084,121669,0,124135,15516.875,43154.4074,122307,0,238533,9938.875,33245.34872,121669,0,0,0,0,0,288,800,37.70423125,104.7339757,0,2896,490.1142857,711.5744255,506338.163,0,0,0,0,1,0,0,0,2,504.5294118,898.2222222,304.88,288,0,0,0,0,0,0,9,8084,25,7622,4106,996,7,32,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.32.3-10.200.7.8-50682-3128-6,10.200.7.8,3128,192.168.32.3,50682,6,26/04/201711:11:28,155,3,0,3127,0,3127,0,1042.333333,1805.374292,0,0,0,0,20174193.55,19354.83871,77.5,109.6015511,155,0,155,77.5,109.6015511,155,0,0,0,0,0,0,0,0,0,0,96,0,19354.83871,0,0,3127,781.75,1563.5,2444532.25,0,0,0,0,1,1,0,0,0,1042.333333,1042.333333,0,96,0,0,0,0,0,0,3,3127,0,0,996,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.3-10.200.7.8-50682-3128-6,10.200.7.8,3128,192.168.32.3,50682,6,26/04/201711:11:28,15,3,0,3127,0,1679,0,1042.333333,910.0463358,0,0,0,0,208466666.7,2.00E+05,7.5,10.60660172,15,0,15,7.5,10.60660172,15,0,0,0,0,0,0,0,0,0,0,96,0,2.00E+05,0,0,1679,1143.75,770.2364897,593264.25,0,0,0,0,1,0,0,0,0,1525,1042.333333,0,96,0,0,0,0,0,0,3,3127,0,0,996,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.3-10.200.7.8-50682-3128-6,192.168.32.3,50682,10.200.7.8,3128,6,26/04/201711:11:28,854,7,0,0,0,0,0,0,0,0,0,0,0,0,8196.721311,142.3333333,336.9965381,830,0,854,142.3333333,336.9965381,830,0,0,0,0,0,0,0,0,0,0,224,0,8196.721311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224,0,0,0,0,0,0,7,0,0,0,4050,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.42.101-10.200.7.9-60067-3128-6,192.168.42.101,60067,10.200.7.9,3128,6,26/04/201711:11:26,1796200,14,47,2500,3740,806,0,178.5714286,250.3955991,453,0,79.57446809,137.4299418,3474.000668,33.96058345,29936.66667,204913.455,1585203,0,1796200,138169.2308,447284.7634,1622065,1,210929,4585.413043,19691.43983,128340,0,0,0,0,0,292,988,7.794232268,26.16635119,0,806,100.6451613,171.7740698,29506.33104,0,0,0,1,0,0,0,0,3,102.295082,178.5714286,79.57446809,292,0,0,0,0,0,0,14,2500,47,3740,8192,192,13,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.210-10.200.7.199-443-33906-6,10.200.7.199,33906,179.1.4.210,443,6,26/04/201711:11:26,1794399,15,12,2262,749,806,0,150.8,251.7050996,407,0,62.41666667,117.9209738,1677.999152,15.04682069,69015.34615,315848.1093,1615235,0,1794399,128171.3571,430694.9981,1622111,0,171497,15590.63636,26023.32098,82999,1,0,0,0,0,488,392,8.359344828,6.687475862,0,806,107.5357143,202.2104665,40889.07275,0,0,0,1,0,0,0,0,0,111.5185185,150.8,62.41666667,488,0,0,0,0,0,0,15,2262,12,749,5840,277,7,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.101-10.200.7.9-60068-3128-6,192.168.42.101,60068,10.200.7.9,3128,6,26/04/201711:11:27,1648270,14,60,3068,8775,1303,0,219.1428571,362.2988263,1344,0,146.25,367.092591,7185.109236,44.89555716,22579.0411,173005.9478,1477438,0,1648270,126790,407306.2487,1477583,1,170781,2894.59322,12443.40029,86003,0,0,0,0,0,292,1260,8.493754057,36.4018031,0,1344,157.9066667,362.8459644,131657.1939,0,0,0,1,0,0,0,0,4,160.0405405,219.1428571,146.25,292,0,0,0,0,0,0,14,3068,60,8775,8192,223,13,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.101-10.200.7.9-60067-3128-6,10.200.7.9,3128,192.168.42.101,60067,6,26/04/201711:11:28,133,2,0,12,0,6,6,6,0,0,0,0,0,90225.56391,15037.59398,133,0,133,133,133,133,0,133,133,0,0,0,0,0,0,0,0,0,40,0,15037.59398,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,192,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.210-10.200.7.199-443-33908-6,10.200.7.199,33908,179.1.4.210,443,6,26/04/201711:11:27,1646639,12,13,2271,1686,1303,0,189.25,382.3763318,990,0,129.6923077,277.0100433,2403.076813,15.18244132,68609.95833,299141.7876,1470550,0,1646639,149694.4545,441904.2375,1477564,421,169024,14085.33333,24054.29528,77623,0,0,0,0,0,392,424,7.287571836,7.894869489,0,1303,152.1923077,320.9589406,103014.6415,0,0,0,1,0,0,0,0,1,158.28,189.25,129.6923077,392,0,0,0,0,0,0,12,2271,13,1686,5840,293,6,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.101-10.200.7.9-60068-3128-6,10.200.7.9,3128,192.168.42.101,60068,6,26/04/201711:11:28,40,2,0,12,0,6,6,6,0,0,0,0,0,3.00E+05,50000,40,0,40,40,40,40,0,40,40,0,0,0,0,0,0,0,0,0,40,0,50000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,223,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.217.29.65-10.200.7.217-443-53632-6,10.200.7.217,53632,172.217.29.65,443,6,26/04/201711:11:28,154727,1,1,0,0,0,0,0,0,0,0,0,0,0,12.92599223,154727,0,154727,154727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.462996116,6.462996116,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,817,349,0,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
